# wavelength (microns), beta, x (microns), y (microns)
2.7350,10.4000,1458.0000,1387.2349
2.7360,10.4000,1440.0000,1388.0844
2.7369,10.4000,1422.0000,1388.9323
2.7379,10.4000,1404.0000,1389.7800
2.7389,10.4000,1386.0000,1390.6315
2.7398,10.4000,1368.0000,1391.4791
2.7408,10.4000,1350.0000,1392.3289
2.7418,10.4000,1332.0000,1393.1802
2.7428,10.4000,1314.0000,1394.0315
2.7437,10.4000,1296.0000,1394.8831
2.7447,10.4000,1278.0000,1395.7344
2.7457,10.4000,1260.0000,1396.5875
2.7466,10.4000,1242.0000,1397.4425
2.7476,10.4000,1224.0000,1398.2922
2.7486,10.4000,1206.0000,1399.1472
2.7495,10.4000,1188.0000,1400.0022
2.7505,10.4000,1170.0000,1400.8555
2.7515,10.4000,1152.0000,1401.7085
2.7525,10.4000,1134.0000,1402.5673
2.7534,10.4000,1116.0000,1403.4221
2.7544,10.4000,1098.0000,1404.2771
2.7554,10.4000,1080.0000,1405.1359
2.7563,10.4000,1062.0000,1405.9927
2.7573,10.4000,1044.0000,1406.8512
2.7583,10.4000,1026.0000,1407.7098
2.7592,10.4000,1008.0000,1408.5684
2.7602,10.4000,990.0000,1409.4233
2.7612,10.4000,972.0000,1410.2838
2.7621,10.4000,954.0000,1411.1460
2.7631,10.4000,936.0000,1412.0082
2.7641,10.4000,918.0000,1412.8685
2.7651,10.4000,900.0000,1413.7290
2.7660,10.4000,882.0000,1414.5895
2.7670,10.4000,864.0000,1415.4552
2.7680,10.4000,846.0000,1416.3157
2.7689,10.4000,828.0000,1417.1814
2.7699,10.4000,810.0000,1418.0417
2.7709,10.4000,792.0000,1418.9076
2.7719,10.4000,774.0000,1419.7733
2.7728,10.4000,756.0000,1420.6375
2.7738,10.4000,738.0000,1421.5051
2.7748,10.4000,720.0000,1422.3708
2.7757,10.4000,702.0000,1423.2384
2.7767,10.4000,684.0000,1424.1061
2.7777,10.4000,666.0000,1424.9736
2.7786,10.4000,648.0000,1425.8430
2.7796,10.4000,630.0000,1426.7124
2.7806,10.4000,612.0000,1427.5800
2.7816,10.4000,594.0000,1428.4530
2.7825,10.4000,576.0000,1429.3242
2.7835,10.4000,558.0000,1430.1954
2.7845,10.4000,540.0000,1431.0648
2.7854,10.4000,522.0000,1431.9360
2.7864,10.4000,504.0000,1432.8108
2.7874,10.4000,486.0000,1433.6874
2.7883,10.4000,468.0000,1434.5586
2.7893,10.4000,450.0000,1435.4352
2.7903,10.4000,432.0000,1436.3099
2.7912,10.4000,414.0000,1437.1866
2.7922,10.4000,396.0000,1438.0615
2.7932,10.4000,378.0000,1438.9380
2.7942,10.4000,360.0000,1439.8164
2.7951,10.4000,342.0000,1440.6965
2.7961,10.4000,324.0000,1441.5751
2.7971,10.4000,306.0000,1442.4552
2.7980,10.4000,288.0000,1443.3354
2.7990,10.4000,270.0000,1444.2174
2.8000,10.4000,252.0000,1445.0977
2.8010,10.4000,234.0000,1445.9796
2.8019,10.4000,216.0000,1446.8634
2.8029,10.4000,198.0000,1447.7435
2.8039,10.4000,180.0000,1448.6292
2.8048,10.4000,162.0000,1449.5131
2.8058,10.4000,144.0000,1450.3986
2.8068,10.4000,126.0000,1451.2860
2.8077,10.4000,108.0000,1452.1716
2.8087,10.4000,90.0000,1453.0588
