# wavelength (microns), beta, x (microns), y (microns)
2.7243,10.4000,1656.0000,1557.9305
2.7253,10.4000,1638.0000,1558.7729
2.7263,10.4000,1620.0000,1559.6190
2.7272,10.4000,1602.0000,1560.4596
2.7282,10.4000,1584.0000,1561.3075
2.7292,10.4000,1566.0000,1562.1534
2.7301,10.4000,1548.0000,1562.9976
2.7311,10.4000,1530.0000,1563.8472
2.7321,10.4000,1512.0000,1564.6914
2.7331,10.4000,1494.0000,1565.5391
2.7340,10.4000,1476.0000,1566.3870
2.7350,10.4000,1458.0000,1567.2349
2.7360,10.4000,1440.0000,1568.0844
2.7369,10.4000,1422.0000,1568.9323
2.7379,10.4000,1404.0000,1569.7800
2.7389,10.4000,1386.0000,1570.6315
2.7398,10.4000,1368.0000,1571.4791
2.7408,10.4000,1350.0000,1572.3289
2.7418,10.4000,1332.0000,1573.1802
2.7428,10.4000,1314.0000,1574.0315
2.7437,10.4000,1296.0000,1574.8831
2.7447,10.4000,1278.0000,1575.7344
2.7457,10.4000,1260.0000,1576.5875
2.7466,10.4000,1242.0000,1577.4425
2.7476,10.4000,1224.0000,1578.2922
2.7486,10.4000,1206.0000,1579.1472
2.7495,10.4000,1188.0000,1580.0022
2.7505,10.4000,1170.0000,1580.8555
2.7515,10.4000,1152.0000,1581.7085
2.7525,10.4000,1134.0000,1582.5671
2.7534,10.4000,1116.0000,1583.4221
2.7544,10.4000,1098.0000,1584.2771
2.7554,10.4000,1080.0000,1585.1357
2.7563,10.4000,1062.0000,1585.9927
2.7573,10.4000,1044.0000,1586.8512
2.7583,10.4000,1026.0000,1587.7098
2.7592,10.4000,1008.0000,1588.5684
2.7602,10.4000,990.0000,1589.4233
2.7612,10.4000,972.0000,1590.2838
2.7621,10.4000,954.0000,1591.1460
2.7631,10.4000,936.0000,1592.0082
2.7641,10.4000,918.0000,1592.8685
2.7651,10.4000,900.0000,1593.7290
2.7660,10.4000,882.0000,1594.5895
2.7670,10.4000,864.0000,1595.4552
2.7680,10.4000,846.0000,1596.3157
2.7689,10.4000,828.0000,1597.1814
2.7699,10.4000,810.0000,1598.0419
2.7709,10.4000,792.0000,1598.9076
2.7719,10.4000,774.0000,1599.7733
2.7728,10.4000,756.0000,1600.6375
2.7738,10.4000,738.0000,1601.5051
2.7748,10.4000,720.0000,1602.3708
2.7757,10.4000,702.0000,1603.2384
2.7767,10.4000,684.0000,1604.1061
2.7777,10.4000,666.0000,1604.9736
2.7786,10.4000,648.0000,1605.8430
2.7796,10.4000,630.0000,1606.7123
2.7806,10.4000,612.0000,1607.5800
2.7816,10.4000,594.0000,1608.4531
2.7825,10.4000,576.0000,1609.3242
2.7835,10.4000,558.0000,1610.1954
2.7845,10.4000,540.0000,1611.0648
2.7854,10.4000,522.0000,1611.9360
2.7864,10.4000,504.0000,1612.8108
2.7874,10.4000,486.0000,1613.6874
2.7883,10.4000,468.0000,1614.5586
2.7893,10.4000,450.0000,1615.4352
2.7903,10.4000,432.0000,1616.3099
2.7912,10.4000,414.0000,1617.1866
2.7922,10.4000,396.0000,1618.0615
2.7932,10.4000,378.0000,1618.9380
2.7942,10.4000,360.0000,1619.8164
2.7951,10.4000,342.0000,1620.6965
2.7961,10.4000,324.0000,1621.5751
2.7971,10.4000,306.0000,1622.4552
2.7980,10.4000,288.0000,1623.3354
2.7990,10.4000,270.0000,1624.2174
2.8000,10.4000,252.0000,1625.0977
2.8010,10.4000,234.0000,1625.9796
2.8019,10.4000,216.0000,1626.8634
2.8029,10.4000,198.0000,1627.7435
2.8039,10.4000,180.0000,1628.6292
2.8048,10.4000,162.0000,1629.5131
2.8058,10.4000,144.0000,1630.3986
2.8068,10.4000,126.0000,1631.2860
2.8077,10.4000,108.0000,1632.1716
2.8087,10.4000,90.0000,1633.0588
