# wavelength (microns), transmission, emissivity
1.2610,0.8219,0.0000
1.2620,0.8219,0.0000
1.2630,0.8221,0.0000
1.2640,0.8222,0.0000
1.2650,0.8224,0.0000
1.2660,0.8224,0.0000
1.2670,0.8225,0.0000
1.2680,0.8226,0.0000
1.2690,0.8228,0.0000
1.2700,0.8228,0.0000
1.2710,0.8230,0.0000
1.2720,0.8232,0.0000
1.2730,0.8233,0.0000
1.2740,0.8234,0.0000
1.2750,0.8234,0.0000
1.2760,0.8236,0.0000
1.2770,0.8237,0.0000
1.2780,0.8239,0.0000
1.2790,0.8239,0.0000
1.2800,0.8241,0.0000
1.2810,0.8241,0.0000
1.2820,0.8243,0.0000
1.2830,0.8243,0.0000
1.2840,0.8245,0.0000
1.2850,0.8247,0.0000
1.2860,0.8248,0.0000
1.2870,0.8249,0.0000
1.2880,0.8249,0.0000
1.2890,0.8251,0.0000
1.2900,0.8252,0.0000
1.2910,0.8254,0.0000
1.2920,0.8256,0.0000
1.2930,0.8256,0.0000
1.2940,0.8258,0.0000
1.2950,0.8258,0.0000
1.2960,0.8260,0.0000
1.2970,0.8262,0.0000
1.2980,0.8263,0.0000
1.2990,0.8264,0.0000
1.3000,0.8264,0.0000
1.3010,0.8266,0.0000
1.3020,0.8269,0.0000
1.3030,0.8269,0.0000
1.3040,0.8271,0.0000
1.3050,0.8272,0.0000
1.3060,0.8273,0.0000
1.3070,0.8275,0.0000
1.3080,0.8277,0.0000
1.3090,0.8277,0.0000
1.3100,0.8280,0.0000
1.3110,0.8281,0.0000
1.3120,0.8281,0.0000
1.3130,0.8284,0.0000
1.3140,0.8286,0.0000
1.3150,0.8286,0.0000
1.3160,0.8288,0.0000
1.3170,0.8290,0.0000
1.3180,0.8290,0.0000
1.3190,0.8292,0.0000
1.3200,0.8295,0.0000
1.3210,0.8296,0.0000
1.3220,0.8296,0.0000
1.3230,0.8298,0.0000
1.3240,0.8301,0.0000
1.3250,0.8301,0.0000
1.3260,0.8303,0.0000
1.3270,0.8305,0.0000
1.3280,0.8307,0.0000
1.3290,0.8307,0.0000
1.3300,0.8309,0.0000
1.3310,0.8311,0.0000
1.3320,0.8313,0.0000
1.3330,0.8313,0.0000
1.3340,0.8316,0.0000
1.3350,0.8318,0.0000
1.3360,0.8320,0.0000
1.3370,0.8320,0.0000
1.3380,0.8322,0.0000
1.3390,0.8324,0.0000
1.3400,0.8326,0.0000
1.3410,0.8327,0.0000
1.3420,0.8328,0.0000
1.3430,0.8330,0.0000
1.3440,0.8333,0.0000
1.3450,0.8333,0.0000
1.3460,0.8335,0.0000
1.3470,0.8337,0.0000
1.3480,0.8339,0.0000
1.3490,0.8339,0.0000
1.3500,0.8341,0.0000
1.3510,0.8344,0.0000
1.3520,0.8345,0.0000
1.3530,0.8345,0.0000
1.3540,0.8348,0.0000
1.3550,0.8350,0.0000
1.3560,0.8352,0.0000
1.3570,0.8352,0.0000
1.3580,0.8354,0.0000
1.3590,0.8356,0.0000
1.3600,0.8358,0.0000
1.3610,0.8359,0.0000
1.3620,0.8361,0.0000
1.3630,0.8362,0.0000
1.3640,0.8365,0.0000
1.3650,0.8365,0.0000
1.3660,0.8367,0.0000
1.3670,0.8369,0.0000
1.3680,0.8371,0.0000
1.3690,0.8371,0.0000
1.3700,0.8373,0.0000
1.3710,0.8376,0.0000
1.3720,0.8376,0.0000
1.3730,0.8378,0.0000
1.3740,0.8380,0.0000
1.3750,0.8382,0.0000
1.3760,0.8382,0.0000
1.3770,0.8384,0.0000
1.3780,0.8386,0.0000
1.3790,0.8386,0.0000
1.3800,0.8388,0.0000
1.3810,0.8391,0.0000
1.3820,0.8393,0.0000
1.3830,0.8393,0.0000
1.3840,0.8395,0.0000
1.3850,0.8397,0.0000
1.3860,0.8397,0.0000
1.3870,0.8399,0.0000
1.3880,0.8401,0.0000
1.3890,0.8402,0.0000
1.3900,0.8403,0.0000
1.3910,0.8405,0.0000
1.3920,0.8406,0.0000
1.3930,0.8408,0.0000
1.3940,0.8410,0.0000
1.3950,0.8410,0.0000
1.3960,0.8412,0.0000
1.3970,0.8412,0.0000
1.3980,0.8414,0.0000
1.3990,0.8416,0.0000
1.4000,0.8417,0.0000
1.4010,0.8419,0.0000
1.4020,0.8419,0.0000
1.4030,0.8420,0.0000
1.4040,0.8423,0.0000
1.4050,0.8423,0.0000
1.4060,0.8425,0.0000
1.4070,0.8425,0.0000
1.4080,0.8427,0.0000
1.4090,0.8428,0.0000
1.4100,0.8429,0.0000
1.4110,0.8429,0.0000
1.4120,0.8431,0.0000
1.4130,0.8434,0.0000
1.4140,0.8434,0.0000
1.4150,0.8436,0.0000
1.4160,0.8436,0.0000
1.4170,0.8438,0.0000
1.4180,0.8438,0.0000
1.4190,0.8440,0.0000
1.4200,0.8440,0.0000
1.4210,0.8442,0.0000
1.4220,0.8443,0.0000
1.4230,0.8445,0.0000
1.4240,0.8445,0.0000
1.4250,0.8447,0.0000
1.4260,0.8447,0.0000
