# wavelength (microns), transmission, emissivity
5.1750,0.8841,0.0000
5.1805,0.8841,0.0000
5.1860,0.8841,0.0000
5.1915,0.8841,0.0000
5.1970,0.8841,0.0000
5.2025,0.8841,0.0000
5.2080,0.8841,0.0000
5.2135,0.8841,0.0000
5.2190,0.8841,0.0000
5.2245,0.8841,0.0000
5.2300,0.8841,0.0000
5.2355,0.8841,0.0000
5.2410,0.8841,0.0000
5.2465,0.8841,0.0000
5.2520,0.8841,0.0000
5.2575,0.8841,0.0000
5.2630,0.8841,0.0000
5.2685,0.8841,0.0000
5.2740,0.8841,0.0000
5.2795,0.8841,0.0000
5.2850,0.8841,0.0000
5.2905,0.8841,0.0000
5.2960,0.8841,0.0000
5.3015,0.8841,0.0000
5.3070,0.8841,0.0000
5.3125,0.8841,0.0000
5.3180,0.8841,0.0000
5.3235,0.8841,0.0000
5.3290,0.8841,0.0000
5.3345,0.8841,0.0000
5.3400,0.8841,0.0000
5.3455,0.8841,0.0000
5.3510,0.8841,0.0000
5.3565,0.8841,0.0000
5.3620,0.8841,0.0000
5.3675,0.8841,0.0000
5.3730,0.8841,0.0000
5.3785,0.8841,0.0000
5.3840,0.8841,0.0000
5.3895,0.8841,0.0000
5.3950,0.8841,0.0000
5.4005,0.8841,0.0000
5.4060,0.8841,0.0000
5.4115,0.8841,0.0000
5.4170,0.8841,0.0000
5.4225,0.8841,0.0000
5.4280,0.8841,0.0000
5.4335,0.8841,0.0000
5.4390,0.8841,0.0000
5.4445,0.8841,0.0000
5.4500,0.8841,0.0000
5.4555,0.8841,0.0000
5.4610,0.8841,0.0000
5.4665,0.8841,0.0000
5.4720,0.8841,0.0000
5.4775,0.8841,0.0000
5.4830,0.8841,0.0000
5.4885,0.8841,0.0000
5.4940,0.8841,0.0000
5.4995,0.8841,0.0000
5.5050,0.8841,0.0000
5.5105,0.8841,0.0000
5.5160,0.8841,0.0000
5.5215,0.8841,0.0000
5.5270,0.8841,0.0000
5.5325,0.8841,0.0000
5.5380,0.8841,0.0000
5.5435,0.8841,0.0000
5.5490,0.8841,0.0000
5.5545,0.8841,0.0000
5.5600,0.8841,0.0000
5.5655,0.8841,0.0000
5.5710,0.8841,0.0000
5.5765,0.8841,0.0000
5.5820,0.8841,0.0000
5.5875,0.8841,0.0000
